ForecastId,ConfirmedCases,Fatalities
1346,1.0,1.0
1347,8.0,1.0
1348,8.0,1.0
1349,14.0,0.0
1350,0.0,0.0
1351,0.0,0.0
1352,20.0,2.0
1353,1.0,1.0
1354,8.0,1.0
1355,8.0,1.0
1356,14.0,0.0
1357,0.0,0.0
1358,0.0,0.0
1359,20.0,2.0
1360,1.0,1.0
1361,8.0,1.0
1362,8.0,1.0
1363,14.0,0.0
1364,0.0,0.0
1365,0.0,0.0
1366,20.0,2.0
1367,1.0,1.0
1368,8.0,1.0
1369,8.0,1.0
1370,14.0,0.0
1371,0.0,0.0
1372,0.0,0.0
1373,20.0,2.0
1374,1.0,1.0
1375,8.0,1.0
1376,0.0,0.0
1377,33.0,1.0
1378,40.0,1.0
1379,64.0,2.0
1380,75.0,4.0
1381,99.0,4.0
1382,114.0,4.0
1383,146.0,4.0
1384,8.0,1.0
1385,14.0,0.0
1386,0.0,0.0
1387,0.0,0.0
1388,20.0,2.0
1389,1.0,1.0
1390,8.0,1.0
1391,8.0,1.0
1392,14.0,0.0
1393,0.0,0.0
1394,0.0,0.0
1395,20.0,2.0
1396,1.0,1.0
1397,8.0,1.0
1398,8.0,1.0
1399,14.0,0.0
1400,0.0,0.0
1401,0.0,0.0
1402,20.0,2.0
1403,1.0,1.0
1404,8.0,1.0
1405,8.0,1.0
1406,14.0,0.0
1407,0.0,0.0
1408,0.0,0.0
1409,20.0,2.0
1410,1.0,1.0
1411,8.0,1.0
1412,8.0,1.0
1413,14.0,0.0
1414,0.0,0.0
1415,0.0,0.0
1416,20.0,2.0
1417,1.0,1.0
1418,8.0,1.0
1419,0.0,0.0
1420,0.0,0.0
1421,1.0,0.0
1422,3.0,0.0
1423,3.0,0.0
1424,3.0,0.0
1425,3.0,1.0
1426,4.0,1.0
1427,8.0,1.0
1428,14.0,0.0
1429,0.0,0.0
1430,0.0,0.0
1431,20.0,2.0
1432,1.0,1.0
1433,8.0,1.0
1434,8.0,1.0
1435,14.0,0.0
1436,0.0,0.0
1437,0.0,0.0
1438,20.0,2.0
1439,1.0,1.0
1440,8.0,1.0
1441,8.0,1.0
1442,14.0,0.0
1443,0.0,0.0
1444,0.0,0.0
1445,20.0,2.0
1446,1.0,1.0
1447,8.0,1.0
1448,8.0,1.0
1449,14.0,0.0
1450,0.0,0.0
1451,0.0,0.0
1452,20.0,2.0
1453,1.0,1.0
1454,8.0,1.0
1455,8.0,1.0
1456,14.0,0.0
1457,0.0,0.0
1458,0.0,0.0
1459,20.0,2.0
1460,1.0,1.0
1461,8.0,1.0
1462,0.0,0.0
1463,37.0,0.0
1464,51.0,0.0
1465,53.0,0.0
1466,84.0,0.0
1467,87.0,0.0
1468,91.0,0.0
1469,96.0,0.0
1470,8.0,1.0
1471,14.0,0.0
1472,0.0,0.0
1473,0.0,0.0
1474,20.0,2.0
1475,1.0,1.0
1476,8.0,1.0
1477,8.0,1.0
1478,14.0,0.0
1479,0.0,0.0
1480,0.0,0.0
1481,20.0,2.0
1482,1.0,1.0
1483,8.0,1.0
1484,8.0,1.0
1485,14.0,0.0
1486,0.0,0.0
1487,0.0,0.0
1488,20.0,2.0
1489,1.0,1.0
1490,8.0,1.0
1491,8.0,1.0
1492,14.0,0.0
1493,0.0,0.0
1494,0.0,0.0
1495,20.0,2.0
1496,1.0,1.0
1497,8.0,1.0
1498,8.0,1.0
1499,14.0,0.0
1500,0.0,0.0
1501,0.0,0.0
1502,20.0,2.0
1503,1.0,1.0
1504,8.0,1.0
1505,0.0,0.0
1506,13.0,0.0
1507,20.0,0.0
1508,27.0,0.0
1509,40.0,0.0
1510,56.0,0.0
1511,66.0,0.0
1512,75.0,1.0
1513,8.0,1.0
1514,14.0,0.0
1515,0.0,0.0
1516,0.0,0.0
1517,20.0,2.0
1518,1.0,1.0
1519,8.0,1.0
1520,8.0,1.0
1521,14.0,0.0
1522,0.0,0.0
1523,0.0,0.0
1524,20.0,2.0
1525,1.0,1.0
1526,8.0,1.0
1527,8.0,1.0
1528,14.0,0.0
1529,0.0,0.0
1530,0.0,0.0
1531,20.0,2.0
1532,1.0,1.0
1533,8.0,1.0
1534,8.0,1.0
1535,14.0,0.0
1536,0.0,0.0
1537,0.0,0.0
1538,20.0,2.0
1539,1.0,1.0
1540,8.0,1.0
1541,8.0,1.0
1542,14.0,0.0
1543,0.0,0.0
1544,0.0,0.0
1545,20.0,2.0
1546,1.0,1.0
1547,8.0,1.0
1548,0.0,0.0
1549,119.0,0.0
1550,146.0,1.0
1551,195.0,1.0
1552,259.0,1.0
1553,301.0,1.0
1554,359.0,1.0
1555,358.0,2.0
1556,81.0,1.0
1557,95.0,0.0
1558,74.0,0.0
1559,47.0,0.0
1560,95.0,2.0
1561,61.0,1.0
1562,84.0,1.0
1563,12.0,1.0
1564,19.0,0.0
1565,2.0,0.0
1566,0.0,0.0
1567,25.0,2.0
1568,5.0,1.0
1569,13.0,1.0
1570,11.0,1.0
1571,18.0,0.0
1572,1.0,0.0
1573,0.0,0.0
1574,24.0,2.0
1575,4.0,1.0
1576,12.0,1.0
1577,11.0,1.0
1578,17.0,0.0
1579,1.0,0.0
1580,0.0,0.0
1581,23.0,2.0
1582,3.0,1.0
1583,11.0,1.0
1584,11.0,1.0
1585,17.0,0.0
1586,1.0,0.0
1587,0.0,0.0
1588,23.0,2.0
1589,3.0,1.0
1590,11.0,1.0
1591,0.0,0.0
1592,231.0,7.0
1593,271.0,8.0
1594,424.0,10.0
1595,424.0,10.0
1596,472.0,13.0
1597,617.0,13.0
1598,617.0,13.0
1599,370.0,1.0
1600,400.0,0.0
1601,383.0,0.0
1602,352.0,0.0
1603,407.0,2.0
1604,369.0,1.0
1605,402.0,1.0
1606,15.0,1.0
1607,23.0,0.0
1608,6.0,0.0
1609,0.0,0.0
1610,28.0,2.0
1611,7.0,1.0
1612,16.0,1.0
1613,18.0,1.0
1614,25.0,0.0
1615,8.0,0.0
1616,1.0,0.0
1617,30.0,2.0
1618,9.0,1.0
1619,19.0,1.0
1620,11.0,1.0
1621,17.0,0.0
1622,1.0,0.0
1623,0.0,0.0
1624,23.0,2.0
1625,3.0,1.0
1626,11.0,1.0
1627,11.0,1.0
1628,17.0,0.0
1629,1.0,0.0
1630,0.0,0.0
1631,23.0,2.0
1632,3.0,1.0
1633,11.0,1.0
1634,0.0,0.0
1635,17.0,0.0
1636,17.0,0.0
1637,18.0,0.0
1638,20.0,0.0
1639,20.0,0.0
1640,21.0,0.0
1641,35.0,0.0
1642,10.0,1.0
1643,17.0,0.0
1644,0.0,0.0
1645,0.0,0.0
1646,23.0,2.0
1647,3.0,1.0
1648,11.0,1.0
1649,11.0,1.0
1650,17.0,0.0
1651,1.0,0.0
1652,0.0,0.0
1653,23.0,2.0
1654,3.0,1.0
1655,11.0,1.0
1656,11.0,1.0
1657,17.0,0.0
1658,1.0,0.0
1659,0.0,0.0
1660,23.0,2.0
1661,3.0,1.0
1662,11.0,1.0
1663,11.0,1.0
1664,17.0,0.0
1665,1.0,0.0
1666,0.0,0.0
1667,23.0,2.0
1668,3.0,1.0
1669,11.0,1.0
1670,11.0,1.0
1671,17.0,0.0
1672,1.0,0.0
1673,0.0,0.0
1674,23.0,2.0
1675,3.0,1.0
1676,11.0,1.0
1677,0.0,0.0
1678,11.0,0.0
1679,11.0,0.0
1680,17.0,0.0
1681,17.0,0.0
1682,17.0,0.0
1683,18.0,0.0
1684,18.0,0.0
1685,10.0,1.0
1686,17.0,0.0
1687,0.0,0.0
1688,0.0,0.0
1689,23.0,2.0
1690,3.0,1.0
1691,11.0,1.0
1692,10.0,1.0
1693,17.0,0.0
1694,1.0,0.0
1695,0.0,0.0
1696,23.0,2.0
1697,3.0,1.0
1698,11.0,1.0
1699,11.0,1.0
1700,17.0,0.0
1701,1.0,0.0
1702,0.0,0.0
1703,23.0,2.0
1704,3.0,1.0
1705,11.0,1.0
1706,11.0,1.0
1707,17.0,0.0
1708,1.0,0.0
1709,0.0,0.0
1710,23.0,2.0
1711,3.0,1.0
1712,11.0,1.0
1713,11.0,1.0
1714,17.0,0.0
1715,1.0,0.0
1716,0.0,0.0
1717,23.0,2.0
1718,3.0,1.0
1719,11.0,1.0
1720,0.0,0.0
1721,3.0,0.0
1722,4.0,0.0
1723,6.0,0.0
1724,9.0,0.0
1725,24.0,0.0
1726,35.0,0.0
1727,35.0,0.0
1728,10.0,1.0
1729,17.0,0.0
1730,0.0,0.0
1731,0.0,0.0
1732,23.0,2.0
1733,3.0,1.0
1734,11.0,1.0
1735,10.0,1.0
1736,17.0,0.0
1737,1.0,0.0
1738,0.0,0.0
1739,23.0,2.0
1740,3.0,1.0
1741,11.0,1.0
1742,11.0,1.0
1743,17.0,0.0
1744,1.0,0.0
1745,0.0,0.0
1746,23.0,2.0
1747,3.0,1.0
1748,11.0,1.0
1749,11.0,1.0
1750,17.0,0.0
1751,1.0,0.0
1752,0.0,0.0
1753,23.0,2.0
1754,3.0,1.0
1755,11.0,1.0
1756,11.0,1.0
1757,17.0,0.0
1758,1.0,0.0
1759,0.0,0.0
1760,23.0,2.0
1761,3.0,1.0
1762,11.0,1.0
1763,0.0,0.0
1764,14.0,0.0
1765,15.0,0.0
1766,21.0,0.0
1767,28.0,0.0
1768,41.0,0.0
1769,51.0,0.0
1770,68.0,0.0
1771,10.0,1.0
1772,17.0,0.0
1773,0.0,0.0
1774,0.0,0.0
1775,23.0,2.0
1776,3.0,1.0
1777,11.0,1.0
1778,11.0,1.0
1779,17.0,0.0
1780,1.0,0.0
1781,0.0,0.0
1782,23.0,2.0
1783,3.0,1.0
1784,11.0,1.0
1785,11.0,1.0
1786,17.0,0.0
1787,1.0,0.0
1788,0.0,0.0
1789,23.0,2.0
1790,3.0,1.0
1791,11.0,1.0
1792,11.0,1.0
1793,17.0,0.0
1794,1.0,0.0
1795,0.0,0.0
1796,23.0,2.0
1797,3.0,1.0
1798,11.0,1.0
1799,11.0,1.0
1800,17.0,0.0
1801,1.0,0.0
1802,0.0,0.0
1803,23.0,2.0
1804,3.0,1.0
1805,11.0,1.0
1806,0.0,0.0
1807,257.0,1.0
1808,308.0,2.0
1809,377.0,3.0
1810,425.0,5.0
1811,503.0,6.0
1812,588.0,7.0
1813,688.0,8.0
1814,322.0,1.0
1815,353.0,0.0
1816,331.0,0.0
1817,284.0,0.0
1818,353.0,2.0
1819,305.0,1.0
1820,347.0,1.0
1821,16.0,1.0
1822,23.0,0.0
1823,6.0,0.0
1824,0.0,0.0
1825,28.0,2.0
1826,8.0,1.0
1827,16.0,1.0
1828,16.0,1.0
1829,24.0,0.0
1830,7.0,0.0
1831,0.0,0.0
1832,29.0,2.0
1833,8.0,1.0
1834,17.0,1.0
1835,11.0,1.0
1836,17.0,0.0
1837,1.0,0.0
1838,0.0,0.0
1839,23.0,2.0
1840,3.0,1.0
1841,11.0,1.0
1842,11.0,1.0
1843,17.0,0.0
1844,1.0,0.0
1845,0.0,0.0
1846,23.0,2.0
1847,3.0,1.0
1848,11.0,1.0
1849,0.0,0.0
1850,2.0,0.0
1851,2.0,0.0
1852,2.0,0.0
1853,3.0,0.0
1854,3.0,0.0
1855,3.0,0.0
1856,5.0,0.0
1857,10.0,1.0
1858,17.0,0.0
1859,0.0,0.0
1860,0.0,0.0
1861,23.0,2.0
1862,3.0,1.0
1863,11.0,1.0
1864,10.0,1.0
1865,17.0,0.0
1866,1.0,0.0
1867,0.0,0.0
1868,23.0,2.0
1869,3.0,1.0
1870,11.0,1.0
1871,11.0,1.0
1872,17.0,0.0
1873,1.0,0.0
1874,0.0,0.0
1875,23.0,2.0
1876,3.0,1.0
1877,11.0,1.0
1878,11.0,1.0
1879,17.0,0.0
1880,1.0,0.0
1881,0.0,0.0
1882,23.0,2.0
1883,3.0,1.0
1884,11.0,1.0
1885,11.0,1.0
1886,17.0,0.0
1887,1.0,0.0
1888,0.0,0.0
1889,23.0,2.0
1890,3.0,1.0
1891,11.0,1.0
1892,0.0,0.0
1893,121.0,1.0
1894,139.0,1.0
1895,181.0,5.0
1896,219.0,4.0
1897,628.0,4.0
1898,1013.0,4.0
1899,1342.0,6.0
1900,836.0,1.0
1901,867.0,0.0
1902,890.0,0.0
1903,970.0,0.0
1904,928.0,2.0
1905,958.0,1.0
1906,936.0,1.0
1907,504.0,1.0
1908,563.0,0.0
1909,518.0,0.0
1910,373.0,0.0
1911,533.0,2.0
1912,420.0,1.0
1913,528.0,1.0
1914,54.0,1.0
1915,65.0,0.0
1916,46.0,0.0
1917,30.0,0.0
1918,68.0,2.0
1919,42.0,1.0
1920,58.0,1.0
1921,22.0,1.0
1922,30.0,0.0
1923,13.0,0.0
1924,4.0,0.0
1925,35.0,2.0
1926,13.0,1.0
1927,23.0,1.0
1928,11.0,1.0
1929,18.0,0.0
1930,1.0,0.0
1931,0.0,0.0
1932,23.0,2.0
1933,4.0,1.0
1934,12.0,1.0
1935,0.0,0.0
1936,16.0,0.0
1937,20.0,0.0
1938,26.0,0.0
1939,52.0,0.0
1940,66.0,0.0
1941,72.0,0.0
1942,72.0,0.0
1943,10.0,1.0
1944,17.0,0.0
1945,0.0,0.0
1946,0.0,0.0
1947,23.0,2.0
1948,3.0,1.0
1949,11.0,1.0
1950,11.0,1.0
1951,17.0,0.0
1952,1.0,0.0
1953,0.0,0.0
1954,23.0,2.0
1955,3.0,1.0
1956,11.0,1.0
1957,11.0,1.0
1958,17.0,0.0
1959,1.0,0.0
1960,0.0,0.0
1961,23.0,2.0
1962,3.0,1.0
1963,11.0,1.0
1964,11.0,1.0
1965,17.0,0.0
1966,1.0,0.0
1967,0.0,0.0
1968,23.0,2.0
1969,3.0,1.0
1970,11.0,1.0
1971,11.0,1.0
1972,17.0,0.0
1973,1.0,0.0
1974,0.0,0.0
1975,23.0,2.0
1976,3.0,1.0
1977,11.0,1.0
1978,0.0,0.0
1979,1.0,0.0
1980,3.0,0.0
1981,3.0,0.0
1982,3.0,0.0
1983,3.0,0.0
1984,3.0,0.0
1985,3.0,0.0
1986,8.0,1.0
1987,14.0,0.0
1988,0.0,0.0
1989,0.0,0.0
1990,20.0,2.0
1991,1.0,1.0
1992,8.0,1.0
1993,8.0,1.0
1994,14.0,0.0
1995,0.0,0.0
1996,0.0,0.0
1997,20.0,2.0
1998,1.0,1.0
1999,8.0,1.0
2000,8.0,1.0
2001,14.0,0.0
2002,0.0,0.0
2003,0.0,0.0
2004,20.0,2.0
2005,1.0,1.0
2006,8.0,1.0
2007,8.0,1.0
2008,14.0,0.0
2009,0.0,0.0
2010,0.0,0.0
2011,20.0,2.0
2012,1.0,1.0
2013,8.0,1.0
2014,8.0,1.0
2015,14.0,0.0
2016,0.0,0.0
2017,0.0,0.0
2018,20.0,2.0
2019,1.0,1.0
2020,8.0,1.0
2021,0.0,0.0
2022,1.0,0.0
2023,1.0,0.0
2024,1.0,0.0
2025,1.0,0.0
2026,1.0,0.0
2027,3.0,0.0
2028,3.0,0.0
2029,8.0,1.0
2030,14.0,0.0
2031,0.0,0.0
2032,0.0,0.0
2033,20.0,2.0
2034,1.0,1.0
2035,8.0,1.0
2036,8.0,1.0
2037,14.0,0.0
2038,0.0,0.0
2039,0.0,0.0
2040,20.0,2.0
2041,1.0,1.0
2042,8.0,1.0
2043,8.0,1.0
2044,14.0,0.0
2045,0.0,0.0
2046,0.0,0.0
2047,20.0,2.0
2048,1.0,1.0
2049,8.0,1.0
2050,8.0,1.0
2051,14.0,0.0
2052,0.0,0.0
2053,0.0,0.0
2054,20.0,2.0
2055,1.0,1.0
2056,8.0,1.0
2057,8.0,1.0
2058,14.0,0.0
2059,0.0,0.0
2060,0.0,0.0
2061,20.0,2.0
2062,1.0,1.0
2063,8.0,1.0
2064,0.0,0.0
2065,238.0,0.0
2066,434.0,0.0
2067,537.0,0.0
2068,632.0,1.0
2069,746.0,2.0
2070,922.0,2.0
2071,1142.0,3.0
2072,326.0,1.0
2073,368.0,0.0
2074,331.0,0.0
2075,228.0,0.0
2076,348.0,2.0
2077,264.0,1.0
2078,340.0,1.0
2079,90.0,1.0
2080,105.0,0.0
2081,84.0,0.0
2082,56.0,0.0
2083,105.0,2.0
2084,71.0,1.0
2085,94.0,1.0
2086,10.0,1.0
2087,17.0,0.0
2088,0.0,0.0
2089,0.0,0.0
2090,23.0,2.0
2091,3.0,1.0
2092,11.0,1.0
2093,8.0,1.0
2094,14.0,0.0
2095,0.0,0.0
2096,0.0,0.0
2097,20.0,2.0
2098,1.0,1.0
2099,8.0,1.0
2100,8.0,1.0
2101,14.0,0.0
2102,0.0,0.0
2103,0.0,0.0
2104,20.0,2.0
2105,1.0,1.0
2106,8.0,1.0
2107,0.0,0.0
2108,990.0,6.0
2109,990.0,6.0
2110,990.0,6.0
2111,990.0,6.0
2112,990.0,6.0
2113,990.0,6.0
2114,990.0,6.0
2115,911.0,2.0
2116,967.0,0.0
2117,963.0,1.0
2118,938.0,2.0
2119,993.0,4.0
2120,954.0,3.0
2121,998.0,3.0
2122,874.0,2.0
2123,930.0,0.0
2124,923.0,1.0
2125,891.0,2.0
2126,952.0,4.0
2127,909.0,3.0
2128,957.0,3.0
2129,859.0,2.0
2130,914.0,0.0
2131,907.0,1.0
2132,876.0,2.0
2133,936.0,4.0
2134,894.0,3.0
2135,940.0,3.0
2136,846.0,2.0
2137,900.0,0.0
2138,893.0,1.0
2139,866.0,2.0
2140,922.0,4.0
2141,882.0,3.0
2142,927.0,3.0
2143,835.0,2.0
2144,888.0,0.0
2145,882.0,1.0
2146,855.0,2.0
2147,911.0,4.0
2148,871.0,3.0
2149,915.0,3.0
2150,0.0,0.0
2151,480.0,8.0
2152,491.0,8.0
2153,504.0,8.0
2154,522.0,8.0
2155,537.0,8.0
2156,558.0,8.0
2157,561.0,8.0
2158,522.0,2.0
2159,556.0,0.0
2160,548.0,1.0
2161,537.0,2.0
2162,575.0,4.0
2163,548.0,3.0
2164,573.0,3.0
2165,577.0,2.0
2166,615.0,0.0
2167,607.0,1.0
2168,593.0,2.0
2169,634.0,4.0
2170,605.0,3.0
2171,634.0,3.0
2172,607.0,2.0
2173,646.0,0.0
2174,639.0,1.0
2175,626.0,2.0
2176,667.0,4.0
2177,638.0,3.0
2178,667.0,3.0
2179,633.0,2.0
2180,674.0,0.0
2181,666.0,1.0
2182,647.0,2.0
2183,693.0,4.0
2184,660.0,3.0
2185,694.0,3.0
2186,655.0,2.0
2187,697.0,0.0
2188,689.0,1.0
2189,669.0,2.0
2190,717.0,4.0
2191,683.0,3.0
2192,718.0,3.0
2193,0.0,0.0
2194,576.0,6.0
2195,576.0,6.0
2196,576.0,6.0
2197,577.0,6.0
2198,578.0,6.0
2199,578.0,6.0
2200,578.0,6.0
2201,574.0,2.0
2202,613.0,0.0
2203,603.0,1.0
2204,579.0,2.0
2205,629.0,4.0
2206,594.0,3.0
2207,628.0,3.0
2208,591.0,2.0
2209,630.0,0.0
2210,621.0,1.0
2211,600.0,2.0
2212,648.0,4.0
2213,614.0,3.0
2214,647.0,3.0
2215,615.0,2.0
2216,656.0,0.0
2217,647.0,1.0
2218,626.0,2.0
2219,674.0,4.0
2220,640.0,3.0
2221,674.0,3.0
2222,638.0,2.0
2223,679.0,0.0
2224,671.0,1.0
2225,651.0,2.0
2226,698.0,4.0
2227,665.0,3.0
2228,699.0,3.0
2229,658.0,2.0
2230,700.0,0.0
2231,692.0,1.0
2232,672.0,2.0
2233,720.0,4.0
2234,686.0,3.0
2235,721.0,3.0
2236,0.0,0.0
2237,296.0,1.0
2238,299.0,1.0
2239,303.0,1.0
2240,313.0,1.0
2241,313.0,1.0
2242,318.0,1.0
2243,322.0,1.0
2244,338.0,2.0
2245,362.0,0.0
2246,351.0,1.0
2247,341.0,2.0
2248,376.0,4.0
2249,351.0,3.0
2250,371.0,3.0
2251,395.0,2.0
2252,422.0,0.0
2253,411.0,1.0
2254,402.0,2.0
2255,437.0,4.0
2256,412.0,3.0
2257,433.0,3.0
2258,443.0,2.0
2259,473.0,0.0
2260,464.0,1.0
2261,454.0,2.0
2262,490.0,4.0
2263,465.0,3.0
2264,487.0,3.0
2265,487.0,2.0
2266,519.0,0.0
2267,510.0,1.0
2268,498.0,2.0
2269,537.0,4.0
2270,510.0,3.0
2271,534.0,3.0
2272,526.0,2.0
2273,561.0,0.0
2274,552.0,1.0
2275,539.0,2.0
2276,579.0,4.0
2277,550.0,3.0
2278,578.0,3.0
2279,0.0,0.0
2280,134.0,2.0
2281,134.0,2.0
2282,134.0,2.0
2283,136.0,2.0
2284,136.0,2.0
2285,136.0,2.0
2286,136.0,2.0
2287,209.0,2.0
2288,226.0,0.0
2289,213.0,1.0
2290,210.0,2.0
2291,238.0,4.0
2292,218.0,3.0
2293,230.0,3.0
2294,282.0,2.0
2295,302.0,0.0
2296,292.0,1.0
2297,292.0,2.0
2298,318.0,4.0
2299,299.0,3.0
2300,311.0,3.0
2301,346.0,2.0
2302,369.0,0.0
2303,360.0,1.0
2304,359.0,2.0
2305,386.0,4.0
2306,367.0,3.0
2307,381.0,3.0
2308,404.0,2.0
2309,431.0,0.0
2310,422.0,1.0
2311,415.0,2.0
2312,448.0,4.0
2313,425.0,3.0
2314,444.0,3.0
2315,453.0,2.0
2316,483.0,0.0
2317,474.0,1.0
2318,464.0,2.0
2319,501.0,4.0
2320,475.0,3.0
2321,498.0,3.0
2322,0.0,0.0
2323,1378.0,8.0
2324,1395.0,8.0
2325,1400.0,8.0
2326,1413.0,8.0
2327,1415.0,8.0
2328,1428.0,8.0
2329,1433.0,8.0
2330,1271.0,2.0
2331,1339.0,0.0
2332,1343.0,1.0
2333,1312.0,2.0
2334,1397.0,4.0
2335,1356.0,3.0
2336,1410.0,3.0
2337,1170.0,2.0
2338,1230.0,0.0
2339,1235.0,1.0
2340,1204.0,2.0
2341,1293.0,4.0
2342,1255.0,3.0
2343,1303.0,3.0
2344,1091.0,2.0
2345,1150.0,0.0
2346,1152.0,1.0
2347,1119.0,2.0
2348,1203.0,4.0
2349,1163.0,3.0
2350,1211.0,3.0
2351,1035.0,2.0
2352,1096.0,0.0
2353,1095.0,1.0
2354,1062.0,2.0
2355,1132.0,4.0
2356,1091.0,3.0
2357,1139.0,3.0
2358,992.0,2.0
2359,1053.0,0.0
2360,1049.0,1.0
2361,1019.0,2.0
2362,1080.0,4.0
2363,1038.0,3.0
2364,1087.0,3.0
2365,0.0,0.0
2366,253.0,2.0
2367,254.0,2.0
2368,254.0,2.0
2369,254.0,2.0
2370,254.0,2.0
2371,254.0,2.0
2372,254.0,2.0
2373,296.0,2.0
2374,318.0,0.0
2375,307.0,1.0
2376,300.0,2.0
2377,332.0,4.0
2378,310.0,3.0
2379,326.0,3.0
2380,349.0,2.0
2381,374.0,0.0
2382,363.0,1.0
2383,356.0,2.0
2384,389.0,4.0
2385,366.0,3.0
2386,384.0,3.0
2387,404.0,2.0
2388,431.0,0.0
2389,421.0,1.0
2390,412.0,2.0
2391,447.0,4.0
2392,423.0,3.0
2393,443.0,3.0
2394,452.0,2.0
2395,482.0,0.0
2396,472.0,1.0
2397,462.0,2.0
2398,499.0,4.0
2399,473.0,3.0
2400,496.0,3.0
2401,494.0,2.0
2402,527.0,0.0
2403,518.0,1.0
2404,506.0,2.0
2405,545.0,4.0
2406,517.0,3.0
2407,543.0,3.0
2408,0.0,0.0
2409,146.0,2.0
2410,146.0,2.0
2411,146.0,2.0
2412,146.0,2.0
2413,146.0,2.0
2414,146.0,2.0
2415,146.0,2.0
2416,216.0,2.0
2417,233.0,0.0
2418,220.0,1.0
2419,216.0,2.0
2420,245.0,4.0
2421,225.0,3.0
2422,237.0,3.0
2423,286.0,2.0
2424,306.0,0.0
2425,296.0,1.0
2426,294.0,2.0
2427,321.0,4.0
2428,302.0,3.0
2429,315.0,3.0
2430,349.0,2.0
2431,372.0,0.0
2432,363.0,1.0
2433,360.0,2.0
2434,389.0,4.0
2435,369.0,3.0
2436,384.0,3.0
2437,406.0,2.0
2438,433.0,0.0
2439,423.0,1.0
2440,417.0,2.0
2441,450.0,4.0
2442,426.0,3.0
2443,446.0,3.0
2444,455.0,2.0
2445,485.0,0.0
2446,476.0,1.0
2447,466.0,2.0
2448,502.0,4.0
2449,476.0,3.0
2450,499.0,3.0
2451,0.0,0.0
2452,168.0,6.0
2453,168.0,6.0
2454,168.0,6.0
2455,168.0,6.0
2456,168.0,6.0
2457,168.0,6.0
2458,168.0,6.0
2459,231.0,2.0
2460,249.0,0.0
2461,236.0,1.0
2462,232.0,2.0
2463,261.0,4.0
2464,241.0,3.0
2465,254.0,3.0
2466,297.0,2.0
2467,317.0,0.0
2468,307.0,1.0
2469,305.0,2.0
2470,333.0,4.0
2471,313.0,3.0
2472,327.0,3.0
2473,358.0,2.0
2474,382.0,0.0
2475,373.0,1.0
2476,369.0,2.0
2477,399.0,4.0
2478,378.0,3.0
2479,394.0,3.0
2480,414.0,2.0
2481,441.0,0.0
2482,432.0,1.0
2483,425.0,2.0
2484,458.0,4.0
2485,434.0,3.0
2486,455.0,3.0
2487,461.0,2.0
2488,492.0,0.0
2489,482.0,1.0
2490,472.0,2.0
2491,509.0,4.0
2492,483.0,3.0
2493,506.0,3.0
2494,0.0,0.0
2495,318.0,6.0
2496,318.0,6.0
2497,318.0,6.0
2498,319.0,6.0
2499,319.0,6.0
2500,319.0,6.0
2501,319.0,6.0
2502,352.0,2.0
2503,377.0,0.0
2504,366.0,1.0
2505,355.0,2.0
2506,391.0,4.0
2507,366.0,3.0
2508,386.0,3.0
2509,398.0,2.0
2510,425.0,0.0
2511,415.0,1.0
2512,404.0,2.0
2513,440.0,4.0
2514,415.0,3.0
2515,436.0,3.0
2516,444.0,2.0
2517,474.0,0.0
2518,464.0,1.0
2519,453.0,2.0
2520,491.0,4.0
2521,464.0,3.0
2522,487.0,3.0
2523,487.0,2.0
2524,520.0,0.0
2525,510.0,1.0
2526,498.0,2.0
2527,537.0,4.0
2528,510.0,3.0
2529,535.0,3.0
2530,526.0,2.0
2531,561.0,0.0
2532,552.0,1.0
2533,538.0,2.0
2534,579.0,4.0
2535,550.0,3.0
2536,577.0,3.0
2537,0.0,0.0
2538,483.0,13.0
2539,484.0,13.0
2540,484.0,13.0
2541,484.0,13.0
2542,484.0,13.0
2543,484.0,13.0
2544,484.0,13.0
2545,496.0,2.0
2546,530.0,0.0
2547,519.0,1.0
2548,500.0,2.0
2549,545.0,4.0
2550,513.0,3.0
2551,543.0,3.0
2552,523.0,2.0
2553,558.0,0.0
2554,548.0,1.0
2555,531.0,2.0
2556,574.0,4.0
2557,544.0,3.0
2558,573.0,3.0
2559,555.0,2.0
2560,592.0,0.0
2561,583.0,1.0
2562,566.0,2.0
2563,610.0,4.0
2564,579.0,3.0
2565,609.0,3.0
2566,585.0,2.0
2567,623.0,0.0
2568,615.0,1.0
2569,598.0,2.0
2570,642.0,4.0
2571,611.0,3.0
2572,641.0,3.0
2573,612.0,2.0
2574,651.0,0.0
2575,643.0,1.0
2576,625.0,2.0
2577,670.0,4.0
2578,638.0,3.0
2579,670.0,3.0
2580,0.0,0.0
2581,1273.0,22.0
2582,1273.0,22.0
2583,1273.0,22.0
2584,1274.0,22.0
2585,1274.0,22.0
2586,1274.0,22.0
2587,1274.0,22.0
2588,1140.0,2.0
2589,1205.0,0.0
2590,1207.0,1.0
2591,1179.0,2.0
2592,1247.0,4.0
2593,1208.0,3.0
2594,1257.0,3.0
2595,1047.0,2.0
2596,1109.0,1.0
2597,1108.0,1.0
2598,1073.0,2.0
2599,1146.0,4.0
2600,1103.0,3.0
2601,1153.0,3.0
2602,998.0,2.0
2603,1059.0,0.0
2604,1056.0,1.0
2605,1018.0,2.0
2606,1088.0,4.0
2607,1043.0,3.0
2608,1094.0,3.0
2609,959.0,2.0
