ForecastId,ConfirmedCases,Fatalities
1349,1.0,2.0
1350,1.0,0.0
1351,14.0,2.0
1352,1.0,0.0
1353,5.0,1.0
1354,7.0,0.0
1355,2.0,2.0
1356,1.0,2.0
1357,1.0,0.0
1358,14.0,2.0
1359,1.0,0.0
1360,5.0,1.0
1361,7.0,0.0
1362,2.0,2.0
1363,1.0,2.0
1364,1.0,0.0
1365,14.0,2.0
1366,1.0,0.0
1367,5.0,1.0
1368,7.0,0.0
1369,2.0,2.0
1370,1.0,2.0
1371,1.0,0.0
1372,14.0,2.0
1373,1.0,0.0
1374,5.0,1.0
1375,7.0,0.0
1376,2.0,2.0
1377,33.0,1.0
1378,40.0,1.0
1379,64.0,2.0
1380,75.0,4.0
1381,99.0,4.0
1382,114.0,4.0
1383,146.0,4.0
1384,2.0,2.0
1385,1.0,2.0
1386,1.0,0.0
1387,14.0,2.0
1388,1.0,0.0
1389,5.0,1.0
1390,7.0,0.0
1391,2.0,2.0
1392,1.0,2.0
1393,1.0,0.0
1394,14.0,2.0
1395,1.0,0.0
1396,5.0,1.0
1397,7.0,0.0
1398,2.0,2.0
1399,1.0,2.0
1400,1.0,0.0
1401,14.0,2.0
1402,1.0,0.0
1403,5.0,1.0
1404,7.0,0.0
1405,2.0,2.0
1406,1.0,2.0
1407,1.0,0.0
1408,14.0,2.0
1409,1.0,0.0
1410,5.0,1.0
1411,7.0,0.0
1412,2.0,2.0
1413,1.0,2.0
1414,1.0,0.0
1415,14.0,2.0
1416,1.0,0.0
1417,5.0,1.0
1418,7.0,0.0
1419,2.0,2.0
1420,0.0,0.0
1421,1.0,0.0
1422,3.0,0.0
1423,3.0,0.0
1424,3.0,0.0
1425,3.0,1.0
1426,4.0,1.0
1427,2.0,2.0
1428,1.0,2.0
1429,0.0,0.0
1430,13.0,2.0
1431,1.0,0.0
1432,4.0,1.0
1433,7.0,0.0
1434,2.0,2.0
1435,1.0,2.0
1436,0.0,0.0
1437,13.0,2.0
1438,1.0,0.0
1439,4.0,1.0
1440,7.0,0.0
1441,2.0,2.0
1442,1.0,2.0
1443,0.0,0.0
1444,13.0,2.0
1445,1.0,0.0
1446,4.0,1.0
1447,7.0,0.0
1448,2.0,2.0
1449,1.0,2.0
1450,0.0,0.0
1451,13.0,2.0
1452,1.0,0.0
1453,4.0,1.0
1454,7.0,0.0
1455,2.0,2.0
1456,1.0,2.0
1457,0.0,0.0
1458,13.0,2.0
1459,1.0,0.0
1460,4.0,1.0
1461,7.0,0.0
1462,2.0,2.0
1463,37.0,0.0
1464,51.0,0.0
1465,53.0,0.0
1466,84.0,0.0
1467,87.0,0.0
1468,91.0,0.0
1469,96.0,0.0
1470,2.0,2.0
1471,1.0,2.0
1472,1.0,0.0
1473,14.0,2.0
1474,1.0,0.0
1475,5.0,1.0
1476,7.0,0.0
1477,2.0,2.0
1478,1.0,2.0
1479,1.0,0.0
1480,14.0,2.0
1481,1.0,0.0
1482,5.0,1.0
1483,7.0,0.0
1484,2.0,2.0
1485,1.0,2.0
1486,1.0,0.0
1487,14.0,2.0
1488,1.0,0.0
1489,5.0,1.0
1490,7.0,0.0
1491,2.0,2.0
1492,1.0,2.0
1493,1.0,0.0
1494,14.0,2.0
1495,1.0,0.0
1496,5.0,1.0
1497,7.0,0.0
1498,2.0,2.0
1499,1.0,2.0
1500,1.0,0.0
1501,14.0,2.0
1502,1.0,0.0
1503,5.0,1.0
1504,7.0,0.0
1505,2.0,2.0
1506,13.0,0.0
1507,20.0,0.0
1508,27.0,0.0
1509,40.0,0.0
1510,56.0,0.0
1511,66.0,0.0
1512,75.0,1.0
1513,2.0,2.0
1514,1.0,2.0
1515,1.0,0.0
1516,14.0,2.0
1517,1.0,0.0
1518,5.0,1.0
1519,7.0,0.0
1520,2.0,2.0
1521,1.0,2.0
1522,1.0,0.0
1523,14.0,2.0
1524,1.0,0.0
1525,5.0,1.0
1526,7.0,0.0
1527,2.0,2.0
1528,1.0,2.0
1529,1.0,0.0
1530,14.0,2.0
1531,1.0,0.0
1532,5.0,1.0
1533,7.0,0.0
1534,2.0,2.0
1535,1.0,2.0
1536,1.0,0.0
1537,14.0,2.0
1538,1.0,0.0
1539,5.0,1.0
1540,7.0,0.0
1541,2.0,2.0
1542,1.0,2.0
1543,1.0,0.0
1544,14.0,2.0
1545,1.0,0.0
1546,5.0,1.0
1547,7.0,0.0
1548,2.0,2.0
1549,119.0,0.0
1550,146.0,1.0
1551,195.0,1.0
1552,259.0,1.0
1553,301.0,1.0
1554,359.0,1.0
1555,358.0,2.0
1556,2.0,2.0
1557,1.0,2.0
1558,1.0,0.0
1559,14.0,2.0
1560,1.0,0.0
1561,5.0,1.0
1562,7.0,0.0
1563,2.0,2.0
1564,1.0,2.0
1565,1.0,0.0
1566,14.0,2.0
1567,1.0,0.0
1568,5.0,1.0
1569,7.0,0.0
1570,2.0,2.0
1571,1.0,2.0
1572,1.0,0.0
1573,14.0,2.0
1574,1.0,0.0
1575,5.0,1.0
1576,7.0,0.0
1577,2.0,2.0
1578,1.0,2.0
1579,1.0,0.0
1580,14.0,2.0
1581,1.0,0.0
1582,5.0,1.0
1583,7.0,0.0
1584,2.0,2.0
1585,1.0,2.0
1586,1.0,0.0
1587,14.0,2.0
1588,1.0,0.0
1589,5.0,1.0
1590,7.0,0.0
1591,2.0,2.0
1592,231.0,7.0
1593,271.0,8.0
1594,424.0,10.0
1595,424.0,10.0
1596,472.0,13.0
1597,617.0,13.0
1598,617.0,13.0
1599,2.0,2.0
1600,1.0,2.0
1601,1.0,0.0
1602,14.0,2.0
1603,1.0,0.0
1604,5.0,1.0
1605,7.0,0.0
1606,2.0,2.0
1607,1.0,2.0
1608,1.0,0.0
1609,14.0,2.0
1610,1.0,0.0
1611,5.0,1.0
1612,7.0,0.0
1613,2.0,2.0
1614,1.0,2.0
1615,1.0,0.0
1616,14.0,2.0
1617,1.0,0.0
1618,5.0,1.0
1619,7.0,0.0
1620,2.0,2.0
1621,1.0,2.0
1622,1.0,0.0
1623,14.0,2.0
1624,1.0,0.0
1625,5.0,1.0
1626,7.0,0.0
1627,2.0,2.0
1628,1.0,2.0
1629,1.0,0.0
1630,14.0,2.0
1631,1.0,0.0
1632,5.0,1.0
1633,7.0,0.0
1634,2.0,2.0
1635,17.0,0.0
1636,17.0,0.0
1637,18.0,0.0
1638,20.0,0.0
1639,20.0,0.0
1640,21.0,0.0
1641,35.0,0.0
1642,2.0,2.0
1643,1.0,2.0
1644,1.0,0.0
1645,14.0,2.0
1646,1.0,0.0
1647,5.0,1.0
1648,7.0,0.0
1649,2.0,2.0
1650,1.0,2.0
1651,1.0,0.0
1652,14.0,2.0
1653,1.0,0.0
1654,5.0,1.0
1655,7.0,0.0
1656,2.0,2.0
1657,1.0,2.0
1658,1.0,0.0
1659,14.0,2.0
1660,1.0,0.0
1661,5.0,1.0
1662,7.0,0.0
1663,2.0,2.0
1664,1.0,2.0
1665,1.0,0.0
1666,14.0,2.0
1667,1.0,0.0
1668,5.0,1.0
1669,7.0,0.0
1670,2.0,2.0
1671,1.0,2.0
1672,1.0,0.0
1673,14.0,2.0
1674,1.0,0.0
1675,5.0,1.0
1676,7.0,0.0
1677,2.0,2.0
1678,11.0,0.0
1679,11.0,0.0
1680,17.0,0.0
1681,17.0,0.0
1682,17.0,0.0
1683,18.0,0.0
1684,18.0,0.0
1685,2.0,2.0
1686,1.0,2.0
1687,1.0,0.0
1688,14.0,2.0
1689,1.0,0.0
1690,5.0,1.0
1691,7.0,0.0
1692,2.0,2.0
1693,1.0,2.0
1694,1.0,0.0
1695,14.0,2.0
1696,1.0,0.0
1697,5.0,1.0
1698,7.0,0.0
1699,2.0,2.0
1700,1.0,2.0
1701,1.0,0.0
1702,14.0,2.0
1703,1.0,0.0
1704,5.0,1.0
1705,7.0,0.0
1706,2.0,2.0
1707,1.0,2.0
1708,1.0,0.0
1709,14.0,2.0
1710,1.0,0.0
1711,5.0,1.0
1712,7.0,0.0
1713,2.0,2.0
1714,1.0,2.0
1715,1.0,0.0
1716,14.0,2.0
1717,1.0,0.0
1718,5.0,1.0
1719,7.0,0.0
1720,2.0,2.0
1721,3.0,0.0
1722,4.0,0.0
1723,6.0,0.0
1724,9.0,0.0
1725,24.0,0.0
1726,35.0,0.0
1727,35.0,0.0
1728,2.0,2.0
1729,1.0,2.0
1730,1.0,0.0
1731,14.0,2.0
1732,1.0,0.0
1733,5.0,1.0
1734,7.0,0.0
1735,2.0,2.0
1736,1.0,2.0
1737,1.0,0.0
1738,14.0,2.0
1739,1.0,0.0
1740,5.0,1.0
1741,7.0,0.0
1742,2.0,2.0
1743,1.0,2.0
1744,1.0,0.0
1745,14.0,2.0
1746,1.0,0.0
1747,5.0,1.0
1748,7.0,0.0
1749,2.0,2.0
1750,1.0,2.0
1751,1.0,0.0
1752,14.0,2.0
1753,1.0,0.0
1754,5.0,1.0
1755,7.0,0.0
1756,2.0,2.0
1757,1.0,2.0
1758,1.0,0.0
1759,14.0,2.0
1760,1.0,0.0
1761,5.0,1.0
1762,7.0,0.0
1763,2.0,2.0
1764,14.0,0.0
1765,15.0,0.0
1766,21.0,0.0
1767,28.0,0.0
1768,41.0,0.0
1769,51.0,0.0
1770,68.0,0.0
1771,2.0,2.0
1772,1.0,2.0
1773,1.0,0.0
1774,14.0,2.0
1775,1.0,0.0
1776,5.0,1.0
1777,7.0,0.0
1778,2.0,2.0
1779,1.0,2.0
1780,1.0,0.0
1781,14.0,2.0
1782,1.0,0.0
1783,5.0,1.0
1784,7.0,0.0
1785,2.0,2.0
1786,1.0,2.0
1787,1.0,0.0
1788,14.0,2.0
1789,1.0,0.0
1790,5.0,1.0
1791,7.0,0.0
1792,2.0,2.0
1793,1.0,2.0
1794,1.0,0.0
1795,14.0,2.0
1796,1.0,0.0
1797,5.0,1.0
1798,7.0,0.0
1799,2.0,2.0
1800,1.0,2.0
1801,1.0,0.0
1802,14.0,2.0
1803,1.0,0.0
1804,5.0,1.0
1805,7.0,0.0
1806,2.0,2.0
1807,257.0,1.0
1808,308.0,2.0
1809,377.0,3.0
1810,425.0,5.0
1811,503.0,6.0
1812,588.0,7.0
1813,688.0,8.0
1814,2.0,2.0
1815,1.0,2.0
1816,1.0,0.0
1817,14.0,2.0
1818,1.0,0.0
1819,5.0,1.0
1820,7.0,0.0
1821,2.0,2.0
1822,1.0,2.0
1823,1.0,0.0
1824,14.0,2.0
1825,1.0,0.0
1826,5.0,1.0
1827,7.0,0.0
1828,2.0,2.0
1829,1.0,2.0
1830,1.0,0.0
1831,14.0,2.0
1832,1.0,0.0
1833,5.0,1.0
1834,7.0,0.0
1835,2.0,2.0
1836,1.0,2.0
1837,1.0,0.0
1838,14.0,2.0
1839,1.0,0.0
1840,5.0,1.0
1841,7.0,0.0
1842,2.0,2.0
1843,1.0,2.0
1844,1.0,0.0
1845,14.0,2.0
1846,1.0,0.0
1847,5.0,1.0
1848,7.0,0.0
1849,2.0,2.0
1850,2.0,0.0
1851,2.0,0.0
1852,2.0,0.0
1853,3.0,0.0
1854,3.0,0.0
1855,3.0,0.0
1856,5.0,0.0
1857,2.0,2.0
1858,1.0,2.0
1859,1.0,0.0
1860,14.0,2.0
1861,1.0,0.0
1862,5.0,1.0
1863,7.0,0.0
1864,2.0,2.0
1865,1.0,2.0
1866,1.0,0.0
1867,14.0,2.0
1868,1.0,0.0
1869,5.0,1.0
1870,7.0,0.0
1871,2.0,2.0
1872,1.0,2.0
1873,1.0,0.0
1874,14.0,2.0
1875,1.0,0.0
1876,5.0,1.0
1877,7.0,0.0
1878,2.0,2.0
1879,1.0,2.0
1880,1.0,0.0
1881,14.0,2.0
1882,1.0,0.0
1883,5.0,1.0
1884,7.0,0.0
1885,2.0,2.0
1886,1.0,2.0
1887,1.0,0.0
1888,14.0,2.0
1889,1.0,0.0
1890,5.0,1.0
1891,7.0,0.0
1892,2.0,2.0
1893,121.0,1.0
1894,139.0,1.0
1895,181.0,5.0
1896,219.0,4.0
1897,628.0,4.0
1898,1013.0,4.0
1899,1342.0,6.0
1900,2.0,2.0
1901,1.0,2.0
1902,1.0,0.0
1903,14.0,2.0
1904,1.0,0.0
1905,5.0,1.0
1906,7.0,0.0
1907,2.0,2.0
1908,1.0,2.0
1909,1.0,0.0
1910,14.0,2.0
1911,1.0,0.0
1912,5.0,1.0
1913,7.0,0.0
1914,2.0,2.0
1915,1.0,2.0
1916,1.0,0.0
1917,14.0,2.0
1918,1.0,0.0
1919,5.0,1.0
1920,7.0,0.0
1921,2.0,2.0
1922,1.0,2.0
1923,1.0,0.0
1924,14.0,2.0
1925,1.0,0.0
1926,5.0,1.0
1927,7.0,0.0
1928,2.0,2.0
1929,1.0,2.0
1930,1.0,0.0
1931,14.0,2.0
1932,1.0,0.0
1933,5.0,1.0
1934,7.0,0.0
1935,2.0,2.0
1936,16.0,0.0
1937,20.0,0.0
1938,26.0,0.0
1939,52.0,0.0
1940,66.0,0.0
1941,72.0,0.0
1942,72.0,0.0
1943,2.0,2.0
1944,1.0,2.0
1945,1.0,0.0
1946,14.0,2.0
1947,1.0,0.0
1948,5.0,1.0
1949,7.0,0.0
1950,2.0,2.0
1951,1.0,2.0
1952,1.0,0.0
1953,14.0,2.0
1954,1.0,0.0
1955,5.0,1.0
1956,7.0,0.0
1957,2.0,2.0
1958,1.0,2.0
1959,1.0,0.0
1960,14.0,2.0
1961,1.0,0.0
1962,5.0,1.0
1963,7.0,0.0
1964,2.0,2.0
1965,1.0,2.0
1966,1.0,0.0
1967,14.0,2.0
1968,1.0,0.0
1969,5.0,1.0
1970,7.0,0.0
1971,2.0,2.0
1972,1.0,2.0
1973,1.0,0.0
1974,14.0,2.0
1975,1.0,0.0
1976,5.0,1.0
1977,7.0,0.0
1978,2.0,2.0
1979,1.0,0.0
1980,3.0,0.0
1981,3.0,0.0
1982,3.0,0.0
1983,3.0,0.0
1984,3.0,0.0
1985,3.0,0.0
1986,2.0,2.0
1987,1.0,2.0
1988,1.0,0.0
1989,14.0,2.0
1990,1.0,0.0
1991,5.0,1.0
1992,7.0,0.0
1993,2.0,2.0
1994,1.0,2.0
1995,1.0,0.0
1996,14.0,2.0
1997,1.0,0.0
1998,5.0,1.0
1999,7.0,0.0
2000,2.0,2.0
2001,1.0,2.0
2002,1.0,0.0
2003,14.0,2.0
2004,1.0,0.0
2005,5.0,1.0
2006,7.0,0.0
2007,2.0,2.0
2008,1.0,2.0
2009,1.0,0.0
2010,14.0,2.0
2011,1.0,0.0
2012,5.0,1.0
2013,7.0,0.0
2014,2.0,2.0
2015,1.0,2.0
2016,1.0,0.0
2017,14.0,2.0
2018,1.0,0.0
2019,5.0,1.0
2020,7.0,0.0
2021,2.0,2.0
2022,1.0,0.0
2023,1.0,0.0
2024,1.0,0.0
2025,1.0,0.0
2026,1.0,0.0
2027,3.0,0.0
2028,3.0,0.0
2029,2.0,2.0
2030,1.0,2.0
2031,0.0,0.0
2032,13.0,2.0
2033,1.0,0.0
2034,5.0,1.0
2035,7.0,0.0
2036,2.0,2.0
2037,1.0,2.0
2038,0.0,0.0
2039,13.0,2.0
2040,1.0,0.0
2041,5.0,1.0
2042,7.0,0.0
2043,2.0,2.0
2044,1.0,2.0
2045,0.0,0.0
2046,13.0,2.0
2047,1.0,0.0
2048,5.0,1.0
2049,7.0,0.0
2050,2.0,2.0
2051,1.0,2.0
2052,0.0,0.0
2053,13.0,2.0
2054,1.0,0.0
2055,5.0,1.0
2056,7.0,0.0
2057,2.0,2.0
2058,1.0,2.0
2059,0.0,0.0
2060,13.0,2.0
2061,1.0,0.0
2062,5.0,1.0
2063,7.0,0.0
2064,2.0,2.0
2065,238.0,0.0
2066,434.0,0.0
2067,537.0,0.0
2068,632.0,1.0
2069,746.0,2.0
2070,922.0,2.0
2071,1142.0,3.0
2072,2.0,2.0
2073,1.0,2.0
2074,1.0,0.0
2075,14.0,2.0
2076,1.0,0.0
2077,5.0,1.0
2078,7.0,0.0
2079,2.0,2.0
2080,1.0,2.0
2081,1.0,0.0
2082,14.0,2.0
2083,1.0,0.0
2084,5.0,1.0
2085,7.0,0.0
2086,2.0,2.0
2087,1.0,2.0
2088,1.0,0.0
2089,14.0,2.0
2090,1.0,0.0
2091,5.0,1.0
2092,7.0,0.0
2093,2.0,2.0
2094,1.0,2.0
2095,1.0,0.0
2096,14.0,2.0
2097,1.0,0.0
2098,5.0,1.0
2099,7.0,0.0
2100,2.0,2.0
2101,1.0,2.0
2102,1.0,0.0
2103,14.0,2.0
2104,1.0,0.0
2105,5.0,1.0
2106,7.0,0.0
2107,2.0,2.0
2108,990.0,6.0
2109,990.0,6.0
2110,990.0,6.0
2111,990.0,6.0
2112,990.0,6.0
2113,990.0,6.0
2114,990.0,6.0
2115,781.0,1.0
2116,798.0,3.0
2117,780.0,1.0
2118,799.0,4.0
2119,808.0,2.0
2120,903.0,2.0
2121,885.0,2.0
2122,639.0,1.0
2123,673.0,3.0
2124,631.0,1.0
2125,639.0,4.0
2126,667.0,2.0
2127,721.0,2.0
2128,697.0,2.0
2129,540.0,1.0
2130,550.0,3.0
2131,536.0,1.0
2132,556.0,4.0
2133,570.0,2.0
2134,632.0,2.0
2135,617.0,2.0
2136,413.0,1.0
2137,410.0,3.0
2138,408.0,1.0
2139,431.0,4.0
2140,441.0,2.0
2141,486.0,2.0
2142,477.0,2.0
2143,323.0,1.0
2144,323.0,3.0
2145,316.0,1.0
2146,335.0,4.0
2147,349.0,2.0
2148,381.0,2.0
2149,372.0,2.0
2150,224.0,1.0
2151,480.0,8.0
2152,491.0,8.0
2153,504.0,8.0
2154,522.0,8.0
2155,537.0,8.0
2156,558.0,8.0
2157,561.0,8.0
2158,294.0,1.0
2159,274.0,3.0
2160,312.0,1.0
2161,317.0,4.0
2162,307.0,2.0
2163,360.0,2.0
2164,380.0,2.0
2165,260.0,1.0
2166,270.0,3.0
2167,253.0,1.0
2168,264.0,4.0
2169,285.0,2.0
2170,310.0,2.0
2171,302.0,2.0
2172,162.0,1.0
2173,171.0,3.0
2174,170.0,1.0
2175,161.0,4.0
2176,174.0,2.0
2177,200.0,2.0
2178,211.0,2.0
2179,113.0,1.0
2180,134.0,3.0
2181,117.0,1.0
2182,103.0,4.0
2183,125.0,2.0
2184,139.0,2.0
2185,146.0,2.0
2186,66.0,1.0
2187,89.0,3.0
2188,74.0,1.0
2189,52.0,4.0
2190,73.0,2.0
2191,80.0,2.0
2192,93.0,2.0
2193,39.0,1.0
2194,576.0,6.0
2195,576.0,6.0
2196,576.0,6.0
2197,577.0,6.0
2198,578.0,6.0
2199,578.0,6.0
2200,578.0,6.0
2201,378.0,1.0
2202,357.0,3.0
2203,386.0,1.0
2204,405.0,4.0
2205,400.0,2.0
2206,450.0,2.0
2207,457.0,2.0
2208,285.0,1.0
2209,295.0,3.0
2210,278.0,1.0
2211,290.0,4.0
2212,311.0,2.0
2213,333.0,2.0
2214,322.0,2.0
2215,204.0,1.0
2216,212.0,3.0
2217,205.0,1.0
2218,206.0,4.0
2219,221.0,2.0
2220,249.0,2.0
2221,251.0,2.0
2222,132.0,1.0
2223,149.0,3.0
2224,136.0,1.0
2225,124.0,4.0
2226,144.0,2.0
2227,162.0,2.0
2228,168.0,2.0
2229,85.0,1.0
2230,106.0,3.0
2231,91.0,1.0
2232,72.0,4.0
2233,93.0,2.0
2234,102.0,2.0
2235,113.0,2.0
2236,49.0,1.0
2237,296.0,1.0
2238,299.0,1.0
2239,303.0,1.0
2240,313.0,1.0
2241,313.0,1.0
2242,318.0,1.0
2243,322.0,1.0
2244,139.0,1.0
2245,151.0,3.0
2246,148.0,1.0
2247,135.0,4.0
2248,149.0,2.0
2249,172.0,2.0
2250,184.0,2.0
2251,114.0,1.0
2252,141.0,3.0
2253,112.0,1.0
2254,101.0,4.0
2255,129.0,2.0
2256,139.0,2.0
2257,139.0,2.0
2258,59.0,1.0
2259,80.0,3.0
2260,69.0,1.0
2261,44.0,4.0
2262,65.0,2.0
2263,72.0,2.0
2264,87.0,2.0
2265,36.0,1.0
2266,64.0,3.0
2267,42.0,1.0
2268,16.0,4.0
2269,43.0,2.0
2270,42.0,2.0
2271,53.0,2.0
2272,21.0,1.0
2273,47.0,3.0
2274,28.0,1.0
2275,1.0,4.0
2276,25.0,2.0
2277,17.0,2.0
2278,30.0,2.0
2279,18.0,1.0
2280,134.0,2.0
2281,134.0,2.0
2282,134.0,2.0
2283,136.0,2.0
2284,136.0,2.0
2285,136.0,2.0
2286,136.0,2.0
2287,50.0,1.0
2288,72.0,3.0
2289,59.0,1.0
2290,33.0,4.0
2291,55.0,2.0
2292,59.0,2.0
2293,75.0,2.0
2294,34.0,1.0
2295,65.0,3.0
2296,37.0,1.0
2297,12.0,4.0
2298,42.0,2.0
2299,39.0,2.0
2300,46.0,2.0
2301,19.0,1.0
2302,45.0,3.0
2303,27.0,1.0
2304,2.0,4.0
2305,24.0,2.0
2306,15.0,2.0
2307,28.0,2.0
2308,18.0,1.0
2309,43.0,3.0
2310,26.0,1.0
2311,3.0,4.0
2312,22.0,2.0
2313,13.0,2.0
2314,27.0,2.0
2315,17.0,1.0
2316,41.0,3.0
2317,26.0,1.0
2318,4.0,4.0
2319,21.0,2.0
2320,11.0,2.0
2321,26.0,2.0
2322,17.0,1.0
2323,1378.0,8.0
2324,1395.0,8.0
2325,1400.0,8.0
2326,1413.0,8.0
2327,1415.0,8.0
2328,1428.0,8.0
2329,1433.0,8.0
2330,1285.0,1.0
2331,1374.0,3.0
2332,1286.0,1.0
2333,1265.0,4.0
2334,1297.0,2.0
2335,1448.0,2.0
2336,1411.0,2.0
2337,1185.0,1.0
2338,1292.0,3.0
2339,1179.0,1.0
2340,1151.0,4.0
2341,1201.0,2.0
2342,1314.0,2.0
2343,1269.0,2.0
2344,1115.0,1.0
2345,1203.0,3.0
2346,1111.0,1.0
2347,1092.0,4.0
2348,1132.0,2.0
2349,1250.0,2.0
2350,1211.0,2.0
2351,1001.0,1.0
2352,1069.0,3.0
2353,997.0,1.0
2354,990.0,4.0
2355,1022.0,2.0
2356,1134.0,2.0
2357,1101.0,2.0
2358,890.0,1.0
2359,949.0,3.0
2360,886.0,1.0
2361,885.0,4.0
2362,916.0,2.0
2363,1019.0,2.0
2364,989.0,2.0
2365,781.0,1.0
2366,253.0,2.0
2367,254.0,2.0
2368,254.0,2.0
2369,254.0,2.0
2370,254.0,2.0
2371,254.0,2.0
2372,254.0,2.0
2373,109.0,1.0
2374,125.0,3.0
2375,118.0,1.0
2376,100.0,4.0
2377,117.0,2.0
2378,134.0,2.0
2379,147.0,2.0
2380,81.0,1.0
2381,110.0,3.0
2382,80.0,1.0
2383,63.0,4.0
2384,93.0,2.0
2385,95.0,2.0
2386,96.0,2.0
2387,42.0,1.0
2388,66.0,3.0
2389,51.0,1.0
2390,25.0,4.0
2391,47.0,2.0
2392,50.0,2.0
2393,64.0,2.0
2394,23.0,1.0
2395,51.0,3.0
2396,29.0,1.0
2397,1.0,4.0
2398,28.0,2.0
2399,22.0,2.0
2400,33.0,2.0
2401,19.0,1.0
2402,44.0,3.0
2403,26.0,1.0
2404,3.0,4.0
2405,23.0,2.0
2406,14.0,2.0
2407,27.0,2.0
2408,18.0,1.0
2409,146.0,2.0
2410,146.0,2.0
2411,146.0,2.0
2412,146.0,2.0
2413,146.0,2.0
2414,146.0,2.0
2415,146.0,2.0
2416,55.0,1.0
2417,77.0,3.0
2418,64.0,1.0
2419,39.0,4.0
2420,60.0,2.0
2421,66.0,2.0
2422,81.0,2.0
2423,37.0,1.0
2424,68.0,3.0
2425,39.0,1.0
2426,15.0,4.0
2427,45.0,2.0
2428,43.0,2.0
2429,50.0,2.0
2430,21.0,1.0
2431,46.0,3.0
2432,28.0,1.0
2433,1.0,4.0
2434,25.0,2.0
2435,17.0,2.0
2436,30.0,2.0
2437,18.0,1.0
2438,43.0,3.0
2439,26.0,1.0
2440,3.0,4.0
2441,22.0,2.0
2442,13.0,2.0
2443,27.0,2.0
2444,17.0,1.0
2445,42.0,3.0
2446,26.0,1.0
2447,4.0,4.0
2448,21.0,2.0
2449,11.0,2.0
2450,26.0,2.0
2451,17.0,1.0
2452,168.0,6.0
2453,168.0,6.0
2454,168.0,6.0
2455,168.0,6.0
2456,168.0,6.0
2457,168.0,6.0
2458,168.0,6.0
2459,65.0,1.0
2460,86.0,3.0
2461,74.0,1.0
2462,51.0,4.0
2463,71.0,2.0
2464,79.0,2.0
2465,93.0,2.0
2466,45.0,1.0
2467,76.0,3.0
2468,46.0,1.0
2469,24.0,4.0
2470,54.0,2.0
2471,53.0,2.0
2472,58.0,2.0
2473,23.0,1.0
2474,48.0,3.0
2475,30.0,1.0
2476,2.0,4.0
2477,27.0,2.0
2478,20.0,2.0
2479,34.0,2.0
2480,19.0,1.0
2481,44.0,3.0
2482,26.0,1.0
2483,3.0,4.0
2484,23.0,2.0
2485,14.0,2.0
2486,27.0,2.0
2487,18.0,1.0
2488,42.0,3.0
2489,26.0,1.0
2490,3.0,4.0
2491,21.0,2.0
2492,12.0,2.0
2493,26.0,2.0
2494,17.0,1.0
2495,318.0,6.0
2496,318.0,6.0
2497,318.0,6.0
2498,319.0,6.0
2499,319.0,6.0
2500,319.0,6.0
2501,319.0,6.0
2502,155.0,1.0
2503,165.0,3.0
2504,164.0,1.0
2505,153.0,4.0
2506,166.0,2.0
2507,191.0,2.0
2508,203.0,2.0
2509,115.0,1.0
2510,142.0,3.0
2511,112.0,1.0
2512,101.0,4.0
2513,131.0,2.0
2514,139.0,2.0
2515,138.0,2.0
2516,65.0,1.0
2517,86.0,3.0
2518,73.0,1.0
2519,50.0,4.0
2520,71.0,2.0
2521,78.0,2.0
2522,92.0,2.0
2523,37.0,1.0
2524,64.0,3.0
2525,44.0,1.0
2526,18.0,4.0
2527,44.0,2.0
2528,43.0,2.0
2529,55.0,2.0
2530,21.0,1.0
2531,48.0,3.0
2532,28.0,1.0
2533,0.0,4.0
2534,26.0,2.0
2535,18.0,2.0
2536,31.0,2.0
2537,18.0,1.0
2538,483.0,13.0
2539,484.0,13.0
2540,484.0,13.0
2541,484.0,13.0
2542,484.0,13.0
2543,484.0,13.0
2544,484.0,13.0
2545,292.0,1.0
2546,280.0,3.0
2547,301.0,1.0
2548,309.0,4.0
2549,308.0,2.0
2550,352.0,2.0
2551,363.0,2.0
2552,218.0,1.0
2553,235.0,3.0
2554,210.0,1.0
2555,215.0,4.0
2556,241.0,2.0
2557,259.0,2.0
2558,250.0,2.0
2559,148.0,1.0
2560,162.0,3.0
2561,154.0,1.0
2562,144.0,4.0
2563,161.0,2.0
2564,182.0,2.0
2565,190.0,2.0
2566,90.0,1.0
2567,110.0,3.0
2568,96.0,1.0
2569,77.0,4.0
2570,99.0,2.0
2571,108.0,2.0
2572,118.0,2.0
2573,56.0,1.0
2574,81.0,3.0
2575,63.0,1.0
2576,39.0,4.0
2577,63.0,2.0
2578,68.0,2.0
2579,79.0,2.0
2580,30.0,1.0
2581,1273.0,22.0
2582,1273.0,22.0
2583,1273.0,22.0
2584,1274.0,22.0
2585,1274.0,22.0
2586,1274.0,22.0
2587,1274.0,22.0
2588,1122.0,1.0
2589,1186.0,3.0
2590,1120.0,1.0
2591,1114.0,4.0
2592,1140.0,2.0
2593,1261.0,2.0
2594,1227.0,2.0
2595,979.0,1.0
2596,1064.0,3.0
2597,972.0,1.0
2598,959.0,4.0
2599,1002.0,2.0
2600,1108.0,2.0
2601,1070.0,2.0
2602,888.0,1.0
2603,949.0,3.0
2604,883.0,1.0
2605,882.0,4.0
2606,914.0,2.0
2607,1014.0,2.0
2608,983.0,2.0
2609,768.0,1.0
2610,796.0,3.0
2611,763.0,1.0
2612,777.0,4.0
2613,795.0,2.0
