Province/State,Country/Region,lat,long,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered
Jiangsu,China,32.9711,119.455,20,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,9,86,515,0,93
Jiangsu,China,32.9711,119.455,21,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,80,543,0,125
Jiangsu,China,32.9711,119.455,22,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,85,570,0,139
Jiangsu,China,32.9711,119.455,23,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,92,593,0,157
Jiangsu,China,32.9711,119.455,24,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,92,604,0,186
Jiangsu,China,32.9711,119.455,25,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,4,52,617,0,218
Jiangsu,China,32.9711,119.455,26,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,5,46,626,0,258
Jiangsu,China,32.9711,119.455,27,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,47,629,0,280
Jiangsu,China,32.9711,119.455,28,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,60,631,0,318
Jiangsu,China,32.9711,119.455,29,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,70,631,0,356
Jiangsu,China,32.9711,119.455,30,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,77,631,0,373
Jiangsu,China,32.9711,119.455,31,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,55,631,0,401
Jiangsu,China,32.9711,119.455,32,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,63,631,0,418
Jiangsu,China,32.9711,119.455,33,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,19,77,631,0,452
Jiangsu,China,32.9711,119.455,34,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,87,631,0,458
Jiangsu,China,32.9711,119.455,35,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,79,631,0,478
Jiangsu,China,32.9711,119.455,36,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,70,631,0,498
Jiangsu,China,32.9711,119.455,37,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,8,88,631,0,515
Jiangsu,China,32.9711,119.455,38,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,87,631,0,523
Jiangsu,China,32.9711,119.455,39,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,84,631,0,536
Jiangsu,China,32.9711,119.455,40,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,65,631,0,543
Jiangsu,China,32.9711,119.455,41,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,73,631,0,562
Jiangsu,China,32.9711,119.455,42,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,60,631,0,577
Jiangsu,China,32.9711,119.455,43,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,59,631,0,583
Jiangsu,China,32.9711,119.455,44,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,74,631,0,594
Jiangsu,China,32.9711,119.455,45,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,18,76,631,0,606
Jiangsu,China,32.9711,119.455,46,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,71,631,0,612
Jiangsu,China,32.9711,119.455,47,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,92,631,0,621
Jiangsu,China,32.9711,119.455,48,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,74,631,0,627
Jiangsu,China,32.9711,119.455,49,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,63,631,0,627
Jiangsu,China,32.9711,119.455,50,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,77,631,0,629
Jiangsu,China,32.9711,119.455,51,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,85,631,0,630
Jiangsu,China,32.9711,119.455,52,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,70,631,0,630
Jiangsu,China,32.9711,119.455,53,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,57,631,0,631
Jiangsu,China,32.9711,119.455,54,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,68,631,0,631
Jiangsu,China,32.9711,119.455,55,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,20,65,631,0,631
Jiangsu,China,32.9711,119.455,56,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,21,63,631,0,631
Jiangsu,China,32.9711,119.455,57,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,48,631,0,631
Jiangsu,China,32.9711,119.455,58,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,20,62,631,0,631
Jiangsu,China,32.9711,119.455,59,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,25,66,631,0,631
Jiangsu,China,32.9711,119.455,60,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,65,633,0,631
Jiangxi,China,27.614,115.7221,0,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,14,91,2,0,0
Jiangxi,China,27.614,115.7221,1,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,11,96,7,0,0
Jiangxi,China,27.614,115.7221,2,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,96,18,0,0
Jiangxi,China,27.614,115.7221,3,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,9,96,18,0,0
Jiangxi,China,27.614,115.7221,4,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,7,95,36,0,0
Jiangxi,China,27.614,115.7221,5,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,8,88,72,0,2
Jiangxi,China,27.614,115.7221,6,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,9,81,109,0,3
Jiangxi,China,27.614,115.7221,7,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,74,109,0,3
Jiangxi,China,27.614,115.7221,8,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,69,162,0,5
Jiangxi,China,27.614,115.7221,9,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,69,240,0,7
Jiangxi,China,27.614,115.7221,10,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,70,286,0,9
Jiangxi,China,27.614,115.7221,11,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,88,333,0,12
Jiangxi,China,27.614,115.7221,12,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,92,391,0,18
Jiangxi,China,27.614,115.7221,13,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,85,476,0,20
Jiangxi,China,27.614,115.7221,14,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,82,548,0,27
Jiangxi,China,27.614,115.7221,15,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,9,96,600,0,37
Jiangxi,China,27.614,115.7221,16,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,89,661,0,45
Jiangxi,China,27.614,115.7221,17,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,87,698,0,55
Jiangxi,China,27.614,115.7221,18,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,81,740,0,73
Jiangxi,China,27.614,115.7221,19,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,83,771,1,105
Jiangxi,China,27.614,115.7221,20,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,93,804,1,128
Jiangxi,China,27.614,115.7221,21,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,20,92,844,1,152
Jiangxi,China,27.614,115.7221,22,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,21,91,872,1,170
Jiangxi,China,27.614,115.7221,23,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,21,90,900,1,187
Jiangxi,China,27.614,115.7221,24,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,94,913,1,210
Jiangxi,China,27.614,115.7221,25,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,8,77,925,1,240
Jiangxi,China,27.614,115.7221,26,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,10,66,930,1,275
Jiangxi,China,27.614,115.7221,27,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,64,933,1,310
Jiangxi,China,27.614,115.7221,28,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,13,72,934,1,362
Jiangxi,China,27.614,115.7221,29,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,18,71,934,1,433
Jiangxi,China,27.614,115.7221,30,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,18,83,934,1,489
Jiangxi,China,27.614,115.7221,31,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,86,934,1,555
Jiangxi,China,27.614,115.7221,32,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,23,75,934,1,613
Jiangxi,China,27.614,115.7221,33,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,26,75,934,1,645
Jiangxi,China,27.614,115.7221,34,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,26,73,934,1,683
Jiangxi,China,27.614,115.7221,35,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,19,91,934,1,719
Jiangxi,China,27.614,115.7221,36,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,18,85,934,1,754
Jiangxi,China,27.614,115.7221,37,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,23,85,935,1,790
Jiangxi,China,27.614,115.7221,38,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,91,935,1,811
Jiangxi,China,27.614,115.7221,39,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,87,935,1,831
Jiangxi,China,27.614,115.7221,40,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,85,935,1,850
Jiangxi,China,27.614,115.7221,41,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,92,935,1,870
Jiangxi,China,27.614,115.7221,42,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,92,935,1,884
Jiangxi,China,27.614,115.7221,43,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,84,935,1,901
Jiangxi,China,27.614,115.7221,44,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,93,935,1,909
Jiangxi,China,27.614,115.7221,45,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,96,935,1,916
Jiangxi,China,27.614,115.7221,46,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,24,91,935,1,919
Jiangxi,China,27.614,115.7221,47,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,19,94,935,1,923
Jiangxi,China,27.614,115.7221,48,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,82,935,1,927
Jiangxi,China,27.614,115.7221,49,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,16,77,935,1,932
Jiangxi,China,27.614,115.7221,50,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,97,935,1,934
Jiangxi,China,27.614,115.7221,51,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,93,935,1,934
Jiangxi,China,27.614,115.7221,52,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,17,73,935,1,934
Jiangxi,China,27.614,115.7221,53,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,21,56,935,1,934
Jiangxi,China,27.614,115.7221,54,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,15,76,935,1,934
Jiangxi,China,27.614,115.7221,55,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,14,92,935,1,934
Jiangxi,China,27.614,115.7221,56,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,21,81,935,1,934
Jiangxi,China,27.614,115.7221,57,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,23,75,935,1,934
Jiangxi,China,27.614,115.7221,58,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,26,71,935,1,934
Jiangxi,China,27.614,115.7221,59,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,29,80,935,1,934
Jiangxi,China,27.614,115.7221,60,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,27,86,936,1,934
Jilin,China,43.6661,126.1923,0,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,-3,93,0,0,0
Jilin,China,43.6661,126.1923,1,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,-4,94,1,0,0
Jilin,China,43.6661,126.1923,2,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-11,82,3,0,0
Jilin,China,43.6661,126.1923,3,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,74,4,0,0
Jilin,China,43.6661,126.1923,4,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,79,4,0,0
Jilin,China,43.6661,126.1923,5,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,0,69,6,0,0
Jilin,China,43.6661,126.1923,6,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-4,84,8,0,0
Jilin,China,43.6661,126.1923,7,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-9,98,9,0,0
Jilin,China,43.6661,126.1923,8,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-11,97,14,0,1
Jilin,China,43.6661,126.1923,9,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,89,14,0,1
Jilin,China,43.6661,126.1923,10,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-10,90,17,0,1
Jilin,China,43.6661,126.1923,11,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-11,86,23,0,1
Jilin,China,43.6661,126.1923,12,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-13,82,31,0,1
Jilin,China,43.6661,126.1923,13,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-18,90,42,0,1
Jilin,China,43.6661,126.1923,14,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-19,96,54,0,2
Jilin,China,43.6661,126.1923,15,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-12,81,59,0,4
Jilin,China,43.6661,126.1923,16,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-9,91,65,1,4
Jilin,China,43.6661,126.1923,17,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-12,92,69,1,4
Jilin,China,43.6661,126.1923,18,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,88,78,1,12
Jilin,China,43.6661,126.1923,19,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,87,80,1,13
Jilin,China,43.6661,126.1923,20,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,2,84,81,1,18
Jilin,China,43.6661,126.1923,21,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,4,90,83,1,22
Jilin,China,43.6661,126.1923,22,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,3,96,84,1,24
Jilin,China,43.6661,126.1923,23,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-11,90,86,1,25
Jilin,China,43.6661,126.1923,24,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-8,88,88,1,26
Jilin,China,43.6661,126.1923,25,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-11,94,89,1,30
Jilin,China,43.6661,126.1923,26,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-15,93,89,1,34
Jilin,China,43.6661,126.1923,27,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,85,89,1,36
Jilin,China,43.6661,126.1923,28,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,79,90,1,37
Jilin,China,43.6661,126.1923,29,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,0,69,91,1,43
Jilin,China,43.6661,126.1923,30,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,94,91,1,45
Jilin,China,43.6661,126.1923,31,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,90,91,1,52
Jilin,China,43.6661,126.1923,32,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-1,79,91,1,54
Jilin,China,43.6661,126.1923,33,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,83,93,1,60
Jilin,China,43.6661,126.1923,34,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,90,93,1,63
Jilin,China,43.6661,126.1923,35,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,93,93,1,65
Jilin,China,43.6661,126.1923,36,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,0,81,93,1,67
Jilin,China,43.6661,126.1923,37,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,0,90,93,1,73
Jilin,China,43.6661,126.1923,38,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,83,93,1,75
Jilin,China,43.6661,126.1923,39,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-4,90,93,1,78
Jilin,China,43.6661,126.1923,40,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,89,93,1,83
Jilin,China,43.6661,126.1923,41,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,87,93,1,83
Jilin,China,43.6661,126.1923,42,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,95,93,1,86
Jilin,China,43.6661,126.1923,43,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,87,93,1,88
Jilin,China,43.6661,126.1923,44,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,88,93,1,90
Jilin,China,43.6661,126.1923,45,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,96,93,1,90
Jilin,China,43.6661,126.1923,46,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,4,91,93,1,90
Jilin,China,43.6661,126.1923,47,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,95,93,1,91
Jilin,China,43.6661,126.1923,48,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-1,85,93,1,91
Jilin,China,43.6661,126.1923,49,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,67,93,1,91
Jilin,China,43.6661,126.1923,50,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,47,93,1,91
Jilin,China,43.6661,126.1923,51,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,40,93,1,91
Jilin,China,43.6661,126.1923,52,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,2,64,93,1,91
Jilin,China,43.6661,126.1923,53,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,84,93,1,91
Jilin,China,43.6661,126.1923,54,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,70,93,1,92
Jilin,China,43.6661,126.1923,55,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,1,89,93,1,92
Jilin,China,43.6661,126.1923,56,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,70,93,1,92
Jilin,China,43.6661,126.1923,57,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,2,91,93,1,92
Jilin,China,43.6661,126.1923,58,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,6,69,93,1,92
Jilin,China,43.6661,126.1923,59,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,6,58,93,1,92
Jilin,China,43.6661,126.1923,60,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,5,52,93,1,92
Liaoning,China,41.2956,122.6085,0,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,-1,78,2,0,0
Liaoning,China,41.2956,122.6085,1,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,0,-999,-999,-2,67,3,0,0
Liaoning,China,41.2956,122.6085,2,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,47,4,0,0
Liaoning,China,41.2956,122.6085,3,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,51,17,0,0
Liaoning,China,41.2956,122.6085,4,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,63,21,0,0
Liaoning,China,41.2956,122.6085,5,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-1,61,27,0,0
Liaoning,China,41.2956,122.6085,6,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-1,68,34,0,0
Liaoning,China,41.2956,122.6085,7,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-8,74,39,0,1
Liaoning,China,41.2956,122.6085,8,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-8,71,41,0,1
Liaoning,China,41.2956,122.6085,9,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-4,56,48,0,1
Liaoning,China,41.2956,122.6085,10,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,58,64,0,1
Liaoning,China,41.2956,122.6085,11,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,56,70,0,1
Liaoning,China,41.2956,122.6085,12,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,52,74,0,1
Liaoning,China,41.2956,122.6085,13,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-10,47,81,0,2
Liaoning,China,41.2956,122.6085,14,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-13,46,89,0,4
Liaoning,China,41.2956,122.6085,15,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-7,50,94,0,5
Liaoning,China,41.2956,122.6085,16,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-2,61,99,0,7
Liaoning,China,41.2956,122.6085,17,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-4,66,105,0,8
Liaoning,China,41.2956,122.6085,18,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,3,60,107,0,12
Liaoning,China,41.2956,122.6085,19,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,6,63,108,0,13
Liaoning,China,41.2956,122.6085,20,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,74,111,0,19
Liaoning,China,41.2956,122.6085,21,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,11,83,116,1,20
Liaoning,China,41.2956,122.6085,22,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,12,77,117,1,22
Liaoning,China,41.2956,122.6085,23,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-3,60,119,1,29
Liaoning,China,41.2956,122.6085,24,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-5,62,119,1,31
Liaoning,China,41.2956,122.6085,25,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,62,121,1,40
Liaoning,China,41.2956,122.6085,26,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,-6,61,121,1,43
Liaoning,China,41.2956,122.6085,27,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,2,64,121,1,53
Liaoning,China,41.2956,122.6085,28,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,3,56,121,1,55
Liaoning,China,41.2956,122.6085,29,1439323776,877987503,153,38,355512972.7,320000,4497.8868,426,4.2,1,-999,-999,6,59,121,1,59
